relative_im_path,class,xmin,ymin,xmax,ymax
car_ims/000445.jpg,6,35,204,676,444
car_ims/002124.jpg,27,212,231,624,499
car_ims/007501.jpg,92,50,119,606,364
car_ims/009356.jpg,114,52,33,635,406
car_ims/016098.jpg,195,435,84,500,206
car_ims/007771.jpg,95,16,7,332,262
car_ims/007706.jpg,95,114,127,161,164
car_ims/007958.jpg,97,37,20,966,526
car_ims/010246.jpg,124,34,121,601,389
car_ims/007662.jpg,94,460,68,639,169
car_ims/002912.jpg,36,18,70,415,249
car_ims/012813.jpg,156,154,394,1478,821
car_ims/007592.jpg,93,80,324,1512,931
car_ims/013393.jpg,163,7,103,293,213
car_ims/012979.jpg,158,22,69,521,420
car_ims/006989.jpg,86,54,68,563,350
car_ims/016173.jpg,196,382,160,501,461
car_ims/002157.jpg,27,18,26,262,133
car_ims/006802.jpg,84,54,87,595,448
car_ims/005335.jpg,66,101,160,605,416
car_ims/014309.jpg,174,60,80,259,183
car_ims/006949.jpg,85,30,34,636,392
car_ims/009829.jpg,120,34,149,468,333
car_ims/004084.jpg,51,19,38,435,195
car_ims/014238.jpg,173,51,42,584,394
car_ims/006999.jpg,86,30,34,242,167
car_ims/012876.jpg,157,55,280,930,620
car_ims/014979.jpg,182,78,179,596,362
car_ims/005145.jpg,64,29,138,851,515
car_ims/010482.jpg,127,27,185,617,411
car_ims/010715.jpg,130,23,17,624,243
car_ims/001393.jpg,18,19,104,380,240
car_ims/002292.jpg,29,61,217,707,443
car_ims/013608.jpg,166,209,71,468,367
car_ims/000056.jpg,1,73,93,438,338
car_ims/001988.jpg,25,37,52,269,176
car_ims/002757.jpg,34,71,250,524,403
car_ims/004440.jpg,55,86,46,666,340
car_ims/011757.jpg,144,55,25,552,350
car_ims/002784.jpg,34,71,82,720,411
car_ims/012594.jpg,153,152,253,876,664
car_ims/011554.jpg,141,251,157,889,364
car_ims/006918.jpg,85,3,277,292,450
car_ims/008539.jpg,105,53,124,728,548
car_ims/011242.jpg,137,102,153,458,320
car_ims/008556.jpg,105,18,173,611,375
car_ims/008785.jpg,108,21,85,764,506
car_ims/009669.jpg,118,579,169,640,218
car_ims/004030.jpg,50,28,108,96,172
car_ims/009186.jpg,112,178,438,1088,807
car_ims/000666.jpg,9,56,154,530,353
car_ims/010825.jpg,131,196,61,606,415
car_ims/007381.jpg,90,511,122,579,157
car_ims/015570.jpg,189,95,34,567,329
car_ims/008503.jpg,105,29,35,578,298
car_ims/008244.jpg,101,152,320,963,647
car_ims/011122.jpg,135,70,89,699,465
car_ims/004919.jpg,61,41,43,563,410
car_ims/006369.jpg,79,16,11,581,354
car_ims/012658.jpg,154,603,219,640,253
car_ims/003526.jpg,44,56,157,736,510
car_ims/008525.jpg,105,82,325,1402,758
car_ims/013670.jpg,167,70,285,2748,1335
car_ims/009966.jpg,122,0,88,769,430
car_ims/003342.jpg,42,471,410,1338,977
car_ims/013184.jpg,161,385,16,611,158
car_ims/000299.jpg,4,24,41,473,304
car_ims/011478.jpg,140,145,12,1394,887
car_ims/004233.jpg,53,106,192,545,347
car_ims/008050.jpg,98,24,145,471,294
car_ims/013828.jpg,168,55,158,734,519
car_ims/005784.jpg,72,11,59,729,435
car_ims/010040.jpg,119,3,175,180,301
car_ims/010742.jpg,130,40,105,385,286
car_ims/011388.jpg,139,39,107,584,319
car_ims/008222.jpg,101,147,179,879,580
car_ims/008507.jpg,105,168,171,709,491
car_ims/011999.jpg,146,87,143,347,309
car_ims/007634.jpg,94,102,128,536,371
car_ims/003206.jpg,40,10,9,270,177
car_ims/014749.jpg,179,76,114,963,492
car_ims/013910.jpg,169,133,167,222,225
car_ims/014436.jpg,176,97,323,1203,738
car_ims/008833.jpg,108,638,0,3931,2824
car_ims/011846.jpg,144,265,296,823,546
car_ims/011205.jpg,136,18,132,1002,639
car_ims/014583.jpg,178,50,90,440,257
car_ims/004873.jpg,60,1,86,47,159
car_ims/012528.jpg,153,20,39,500,305
car_ims/004535.jpg,56,35,43,243,149
car_ims/001573.jpg,20,32,131,770,494
car_ims/010299.jpg,125,18,109,621,438
car_ims/006440.jpg,79,35,126,983,600
car_ims/007576.jpg,93,139,71,358,217
car_ims/002162.jpg,27,17,115,460,251
car_ims/005567.jpg,69,23,63,287,161
car_ims/002540.jpg,32,9,34,260,161
car_ims/005610.jpg,70,12,8,110,62
car_ims/007312.jpg,90,1,46,52,128
car_ims/000753.jpg,10,211,413,978,721
car_ims/013970.jpg,170,1114,169,1542,427
car_ims/010366.jpg,126,43,74,574,402
car_ims/013672.jpg,167,35,38,738,503
car_ims/002577.jpg,32,7,8,261,169
car_ims/006337.jpg,78,55,208,575,405
car_ims/014772.jpg,180,39,38,470,366
car_ims/015160.jpg,184,105,140,550,398
car_ims/005366.jpg,67,13,49,275,182
car_ims/002593.jpg,32,38,71,611,459
car_ims/007251.jpg,89,72,264,796,734
car_ims/015557.jpg,189,593,88,640,157
car_ims/010491.jpg,127,23,52,266,168
car_ims/000998.jpg,13,91,67,767,503
car_ims/011124.jpg,135,14,57,472,331
car_ims/005968.jpg,74,51,128,441,267
car_ims/014272.jpg,173,15,70,564,334
car_ims/011722.jpg,143,129,101,145,113
car_ims/001043.jpg,14,38,111,627,416
car_ims/010851.jpg,132,195,144,513,381
car_ims/001090.jpg,14,10,17,291,145
car_ims/000315.jpg,4,70,103,411,273
car_ims/015325.jpg,186,60,162,718,421
car_ims/007280.jpg,89,71,70,588,404
car_ims/009817.jpg,120,62,2,552,289
car_ims/000754.jpg,10,19,59,439,258
car_ims/014866.jpg,181,57,41,363,162
car_ims/014699.jpg,179,348,48,611,173
car_ims/015705.jpg,191,25,54,970,511
car_ims/014314.jpg,174,19,44,261,127
car_ims/010657.jpg,129,45,59,413,279
car_ims/008777.jpg,108,10,10,192,106
car_ims/002697.jpg,33,8,123,433,275
car_ims/012545.jpg,153,49,66,424,276
car_ims/012767.jpg,155,25,75,788,432
car_ims/011596.jpg,141,15,18,596,219
car_ims/012280.jpg,149,22,42,55,64
car_ims/006562.jpg,81,212,305,927,687
car_ims/016181.jpg,196,42,45,368,226
car_ims/015836.jpg,192,42,91,614,384
car_ims/010578.jpg,128,43,154,421,339
car_ims/013008.jpg,159,1,137,45,214
car_ims/007002.jpg,86,47,55,442,291
car_ims/002891.jpg,36,221,320,799,505
car_ims/006144.jpg,76,10,121,541,332
car_ims/009045.jpg,111,446,136,480,179
car_ims/011357.jpg,138,81,55,535,330
car_ims/016167.jpg,196,14,35,490,301
car_ims/016043.jpg,195,33,123,728,512
car_ims/001660.jpg,21,32,220,578,396
car_ims/005345.jpg,66,100,272,1176,805
car_ims/010131.jpg,123,1,6,120,74
car_ims/016083.jpg,195,9,12,286,208
car_ims/001543.jpg,19,37,18,547,212
car_ims/003215.jpg,40,29,24,594,450
car_ims/002408.jpg,30,23,78,432,261
car_ims/010774.jpg,131,13,33,271,214
car_ims/009956.jpg,122,29,27,623,434
car_ims/016055.jpg,195,770,358,881,480
car_ims/004089.jpg,51,9,2,285,91
car_ims/015789.jpg,192,64,85,1390,903
car_ims/006091.jpg,75,5,52,637,449
car_ims/004625.jpg,57,46,81,981,526
car_ims/003818.jpg,48,7,46,190,144
car_ims/004868.jpg,60,53,209,742,456
car_ims/015653.jpg,190,45,39,597,407
car_ims/008642.jpg,106,42,17,286,176
car_ims/013478.jpg,164,761,1642,3785,2869
car_ims/015342.jpg,187,43,89,574,418
car_ims/003470.jpg,43,43,112,656,293
car_ims/006984.jpg,86,35,8,263,188
car_ims/010352.jpg,126,42,125,615,349
car_ims/001539.jpg,19,16,80,576,385
car_ims/007052.jpg,87,18,212,631,466
car_ims/003114.jpg,39,67,64,332,223
car_ims/004533.jpg,56,21,56,281,165
car_ims/007791.jpg,95,24,9,102,90
car_ims/000948.jpg,12,64,397,953,673
car_ims/008692.jpg,107,21,87,243,187
car_ims/014034.jpg,171,6,7,385,142
car_ims/012833.jpg,156,0,77,296,165
car_ims/002840.jpg,35,105,218,914,527
car_ims/001987.jpg,25,323,393,1357,930
car_ims/000733.jpg,9,19,62,266,154
car_ims/011895.jpg,145,44,90,875,808
car_ims/009556.jpg,117,1,13,163,91
car_ims/004394.jpg,55,122,415,1092,776
car_ims/013709.jpg,167,80,138,3391,1451
car_ims/009002.jpg,110,47,116,557,398
car_ims/005419.jpg,67,64,53,528,363
car_ims/009804.jpg,120,4,174,152,240
car_ims/011651.jpg,142,156,154,651,389
car_ims/003817.jpg,48,13,35,239,144
car_ims/002432.jpg,30,50,79,752,485
car_ims/011583.jpg,141,22,62,191,126
car_ims/014062.jpg,171,85,71,926,615
car_ims/008103.jpg,99,16,88,432,271
car_ims/014585.jpg,178,69,121,580,419
car_ims/000155.jpg,3,15,35,249,148
car_ims/006348.jpg,79,1,116,128,170
car_ims/007347.jpg,90,87,66,460,321
car_ims/011982.jpg,146,535,141,636,212
car_ims/008109.jpg,99,408,279,1325,714
car_ims/001807.jpg,23,8,15,541,308
car_ims/011269.jpg,137,304,220,806,578
car_ims/002320.jpg,29,253,289,2455,1776
car_ims/004989.jpg,62,313,87,338,119
car_ims/010629.jpg,129,9,26,252,166
car_ims/009143.jpg,112,119,165,913,584
car_ims/000263.jpg,4,73,12,429,316
car_ims/012190.jpg,148,30,79,518,290
car_ims/014776.jpg,180,12,146,458,305
car_ims/012411.jpg,151,130,324,1154,751
car_ims/015605.jpg,190,25,56,253,147
car_ims/010180.jpg,123,15,9,564,263
car_ims/003814.jpg,48,26,27,237,173
car_ims/000770.jpg,10,442,314,1004,601
car_ims/011859.jpg,145,77,68,739,486
car_ims/004436.jpg,55,17,9,483,267
car_ims/012612.jpg,154,955,257,1023,363
car_ims/010445.jpg,127,122,129,372,267
car_ims/002660.jpg,33,31,15,492,298
car_ims/010932.jpg,133,188,115,500,364
car_ims/008558.jpg,105,139,198,539,341
car_ims/009558.jpg,117,133,144,919,657
car_ims/013850.jpg,169,583,532,1261,966
car_ims/010393.jpg,126,463,110,500,146
car_ims/007285.jpg,89,141,56,1187,842
car_ims/008821.jpg,108,0,193,277,327
car_ims/002267.jpg,28,14,59,435,253
car_ims/010649.jpg,129,26,66,409,273
car_ims/002636.jpg,33,86,138,601,350
car_ims/000925.jpg,12,126,292,807,572
car_ims/009573.jpg,117,155,142,443,348
car_ims/007450.jpg,91,26,98,605,391
car_ims/013535.jpg,165,173,255,1048,732
car_ims/009397.jpg,115,564,174,639,275
car_ims/012848.jpg,156,836,248,895,279
car_ims/001046.jpg,14,15,27,1002,601
car_ims/014906.jpg,181,22,66,382,286
car_ims/000078.jpg,1,563,251,640,326
car_ims/011575.jpg,141,17,54,355,214
car_ims/011611.jpg,141,30,191,416,343
car_ims/000689.jpg,9,9,59,240,143
car_ims/011516.jpg,140,161,119,682,318
car_ims/010694.jpg,130,30,51,482,306
car_ims/014530.jpg,177,57,43,528,421
car_ims/005423.jpg,67,8,98,314,207
car_ims/010964.jpg,133,40,50,604,390
car_ims/015592.jpg,190,9,32,154,111
car_ims/013483.jpg,164,95,271,950,606
car_ims/008462.jpg,104,36,47,253,157
car_ims/002431.jpg,30,134,61,443,231
car_ims/014240.jpg,173,89,114,564,342
car_ims/007379.jpg,90,15,54,99,92
car_ims/014643.jpg,178,6,69,126,129
car_ims/006706.jpg,82,68,752,2441,1599
car_ims/001474.jpg,19,50,81,341,252
car_ims/002651.jpg,33,13,51,495,227
car_ims/013719.jpg,167,57,153,978,623
car_ims/004182.jpg,52,18,17,291,179
car_ims/004977.jpg,62,57,79,544,344
car_ims/002590.jpg,32,17,8,239,187
car_ims/014664.jpg,178,481,186,640,260
car_ims/000387.jpg,5,43,11,888,325
car_ims/003866.jpg,48,2,47,36,64
car_ims/009945.jpg,121,107,24,441,238
car_ims/007938.jpg,97,63,103,385,258
car_ims/006361.jpg,79,98,96,1056,653
car_ims/014925.jpg,182,95,81,933,667
car_ims/009898.jpg,121,66,141,312,252
car_ims/008148.jpg,100,43,33,451,322
car_ims/008304.jpg,102,74,72,515,290
car_ims/001717.jpg,21,12,41,285,179
car_ims/005424.jpg,67,43,179,468,319
car_ims/011698.jpg,143,12,20,186,92
car_ims/007731.jpg,95,467,119,637,224
car_ims/013230.jpg,161,62,133,586,372
car_ims/006488.jpg,80,216,395,1457,1077
car_ims/009509.jpg,116,374,106,499,220
car_ims/007912.jpg,97,106,379,508,588
car_ims/009221.jpg,113,33,182,468,346
car_ims/005281.jpg,66,365,248,1234,913
car_ims/003873.jpg,48,2,36,127,116
car_ims/004766.jpg,59,58,63,287,124
car_ims/015076.jpg,183,111,147,892,631
car_ims/012607.jpg,154,147,176,483,406
car_ims/008926.jpg,109,83,2,160,33
car_ims/008746.jpg,107,174,318,1369,912
car_ims/004897.jpg,61,39,69,630,341
car_ims/013619.jpg,166,0,257,82,308
car_ims/004046.jpg,50,520,136,592,168
car_ims/007086.jpg,87,120,143,981,568
car_ims/006019.jpg,75,47,94,590,390
car_ims/008866.jpg,109,14,3,221,120
car_ims/009925.jpg,121,60,17,269,128
car_ims/012080.jpg,147,31,47,66,117
car_ims/000502.jpg,7,153,433,1944,1068
car_ims/002737.jpg,34,1074,1239,4042,2224
car_ims/016179.jpg,196,205,45,237,76
car_ims/012114.jpg,148,220,235,536,354
car_ims/002801.jpg,35,171,82,581,252
car_ims/010001.jpg,122,31,143,978,612
car_ims/002716.jpg,34,56,43,189,118
car_ims/011522.jpg,140,36,71,605,380
car_ims/006602.jpg,81,26,141,622,378
car_ims/003692.jpg,46,16,16,565,288
car_ims/007059.jpg,87,19,82,560,429
car_ims/009117.jpg,112,157,788,3156,1804
car_ims/006132.jpg,76,17,35,238,159
car_ims/009661.jpg,118,0,228,99,327
car_ims/001000.jpg,13,40,100,259,199
car_ims/005958.jpg,74,54,80,626,361
car_ims/007748.jpg,95,189,52,299,89
car_ims/000694.jpg,9,236,101,1098,650
car_ims/014305.jpg,174,60,85,576,344
car_ims/014901.jpg,181,11,21,413,226
car_ims/002803.jpg,35,24,100,589,375
car_ims/010917.jpg,132,291,1,586,130
car_ims/002484.jpg,31,28,85,454,330
car_ims/004386.jpg,55,109,106,1465,902
car_ims/004081.jpg,51,32,99,409,229
car_ims/008904.jpg,109,91,121,567,371
car_ims/000690.jpg,9,9,33,196,109
car_ims/004381.jpg,54,24,79,469,316
car_ims/009218.jpg,113,10,36,252,170
car_ims/012680.jpg,154,66,139,564,337
car_ims/010084.jpg,119,48,237,79,263
car_ims/001105.jpg,14,8,69,236,170
car_ims/011533.jpg,140,308,105,883,374
car_ims/001162.jpg,15,150,153,907,529
car_ims/010678.jpg,130,15,9,489,299
car_ims/000205.jpg,3,16,80,238,160
car_ims/015040.jpg,183,122,177,784,561
car_ims/013472.jpg,164,180,480,933,820
car_ims/012431.jpg,151,158,210,1139,549
car_ims/002790.jpg,35,138,67,477,271
car_ims/001951.jpg,24,69,58,367,266
car_ims/010947.jpg,133,46,19,625,378
car_ims/002685.jpg,33,27,54,250,161
car_ims/015956.jpg,194,21,172,777,454
car_ims/001237.jpg,16,51,32,189,107
car_ims/011751.jpg,143,58,11,250,179
car_ims/008156.jpg,100,157,180,1099,716
car_ims/004231.jpg,53,922,152,1016,183
car_ims/001288.jpg,16,42,121,557,342
car_ims/004425.jpg,55,75,150,413,289
car_ims/002835.jpg,35,56,321,1138,774
car_ims/005711.jpg,71,980,405,1023,444
car_ims/004965.jpg,61,8,136,639,414
car_ims/007698.jpg,94,19,99,517,402
car_ims/000701.jpg,9,21,87,385,265
car_ims/000587.jpg,8,33,96,606,323
car_ims/005092.jpg,63,49,63,517,317
car_ims/005820.jpg,72,17,47,297,160
car_ims/002869.jpg,35,169,410,1935,1250
car_ims/008838.jpg,108,76,67,341,280
car_ims/011334.jpg,138,24,125,403,301
car_ims/002633.jpg,33,63,85,460,266
car_ims/001761.jpg,22,92,82,809,535
car_ims/012178.jpg,148,443,125,637,346
car_ims/011634.jpg,142,26,58,572,367
car_ims/005374.jpg,67,25,104,292,204
car_ims/012135.jpg,148,1,95,63,194
car_ims/009828.jpg,120,21,124,538,331
car_ims/014704.jpg,179,148,83,1471,966
car_ims/001628.jpg,20,47,50,741,534
car_ims/002913.jpg,36,133,450,911,676
car_ims/012475.jpg,152,79,144,586,337
car_ims/012620.jpg,154,101,169,695,460
car_ims/006555.jpg,81,90,173,944,670
car_ims/008004.jpg,98,31,174,955,610
car_ims/005279.jpg,66,12,19,476,229
car_ims/004687.jpg,58,38,139,610,366
car_ims/012284.jpg,149,1285,147,1365,331
car_ims/005131.jpg,64,104,179,586,360
car_ims/008167.jpg,100,149,107,473,411
car_ims/006181.jpg,76,515,187,639,258
car_ims/002403.jpg,30,545,463,1292,959
car_ims/013865.jpg,169,100,47,561,349
car_ims/013482.jpg,164,223,558,1625,1153
car_ims/002866.jpg,35,46,119,453,344
car_ims/005544.jpg,69,31,61,617,392
car_ims/003865.jpg,48,166,12,599,252
car_ims/002501.jpg,31,5,31,283,203
car_ims/013736.jpg,167,44,97,1002,654
car_ims/004768.jpg,59,16,28,286,178
car_ims/008233.jpg,101,17,554,288,898
car_ims/009452.jpg,115,46,194,612,398
car_ims/009907.jpg,121,145,116,606,409
car_ims/013662.jpg,166,107,111,577,407
car_ims/014260.jpg,173,145,167,658,399
car_ims/013013.jpg,159,50,62,611,401
car_ims/008196.jpg,101,358,404,1128,801
car_ims/007331.jpg,90,1,34,175,133
car_ims/000568.jpg,7,107,74,495,272
car_ims/008602.jpg,106,36,44,227,155
car_ims/014197.jpg,173,149,347,1538,852
car_ims/008083.jpg,99,100,57,463,286
car_ims/013532.jpg,165,25,69,627,353
car_ims/014267.jpg,173,151,156,588,364
car_ims/006131.jpg,76,260,64,288,86
car_ims/010101.jpg,123,5,39,254,187
car_ims/007848.jpg,96,40,77,594,303
car_ims/009210.jpg,113,12,24,280,138
car_ims/013665.jpg,167,246,147,964,560
car_ims/009582.jpg,117,49,113,577,358
car_ims/001148.jpg,15,50,33,933,598
car_ims/007503.jpg,92,883,74,1207,850
car_ims/005144.jpg,64,28,72,622,414
car_ims/009212.jpg,113,44,111,590,430
car_ims/008355.jpg,103,53,78,418,251
car_ims/005935.jpg,74,44,93,420,284
car_ims/006638.jpg,82,53,53,524,329
car_ims/003724.jpg,46,43,64,375,247
car_ims/000081.jpg,1,84,73,711,444
car_ims/009985.jpg,122,158,152,278,194
car_ims/006535.jpg,81,35,71,444,319
car_ims/007355.jpg,90,2,20,58,39
car_ims/010530.jpg,128,20,193,550,371
car_ims/014616.jpg,178,57,68,419,283
car_ims/002250.jpg,28,129,209,1176,643
car_ims/014686.jpg,179,260,559,1289,988
car_ims/008885.jpg,109,40,140,84,157
car_ims/005027.jpg,62,103,93,185,140
car_ims/014970.jpg,182,90,145,712,420
car_ims/006732.jpg,83,9,41,261,144
car_ims/014147.jpg,172,156,58,876,705
car_ims/011792.jpg,144,37,63,674,288
car_ims/002653.jpg,33,1,111,46,189
car_ims/000876.jpg,11,43,114,414,285
car_ims/008009.jpg,98,135,6,601,322
car_ims/009569.jpg,117,302,264,968,656
car_ims/000428.jpg,6,90,121,580,348
car_ims/006426.jpg,79,84,52,587,419
car_ims/007703.jpg,94,30,73,618,409
car_ims/003057.jpg,38,25,89,611,342
car_ims/016123.jpg,196,90,56,543,338
car_ims/003078.jpg,38,19,15,596,309
car_ims/010176.jpg,123,63,102,205,161
car_ims/001177.jpg,15,22,42,280,183
car_ims/011728.jpg,143,1,101,51,169
car_ims/002667.jpg,33,28,24,498,290
car_ims/000476.jpg,6,93,111,420,209
car_ims/001360.jpg,17,14,48,291,162
car_ims/008066.jpg,99,42,129,1535,1009
car_ims/000575.jpg,8,65,4,610,458
car_ims/002170.jpg,27,335,144,973,554
car_ims/014308.jpg,174,19,73,91,262
car_ims/009093.jpg,111,13,27,235,185
car_ims/009879.jpg,121,26,11,237,170
car_ims/013872.jpg,169,34,233,60,291
car_ims/012348.jpg,150,36,203,877,409
car_ims/014334.jpg,174,4,66,280,251
car_ims/006856.jpg,84,17,69,468,346
car_ims/002033.jpg,25,24,31,228,171
car_ims/011735.jpg,143,11,28,380,258
car_ims/011724.jpg,143,2,106,120,410
car_ims/010821.jpg,131,210,34,258,56
car_ims/004728.jpg,59,79,72,984,586
car_ims/005721.jpg,71,50,112,64,122
car_ims/008612.jpg,106,23,30,281,181
car_ims/003573.jpg,44,65,180,1313,636
car_ims/014953.jpg,182,157,127,1044,477
car_ims/004197.jpg,52,93,159,562,434
car_ims/006032.jpg,75,90,120,961,638
car_ims/009877.jpg,121,25,80,286,183
car_ims/012381.jpg,151,47,378,1188,709
car_ims/014213.jpg,173,70,168,373,273
car_ims/007328.jpg,90,2,153,1014,731
car_ims/008198.jpg,101,45,354,1568,924
car_ims/006656.jpg,82,0,45,253,175
car_ims/013648.jpg,166,11,84,601,360
car_ims/010501.jpg,127,0,1,451,287
car_ims/007496.jpg,92,4,12,412,182
car_ims/011561.jpg,141,11,126,363,248
car_ims/008315.jpg,102,47,227,1223,748
car_ims/000252.jpg,4,39,50,440,217
car_ims/002240.jpg,28,29,86,391,263
car_ims/012434.jpg,151,6,66,252,154
car_ims/005258.jpg,65,46,135,613,343
car_ims/005248.jpg,65,970,234,1023,267
car_ims/006957.jpg,85,12,99,392,242
car_ims/007133.jpg,87,25,170,639,386
car_ims/015993.jpg,194,16,103,677,359
car_ims/010909.jpg,132,42,70,610,432
car_ims/003118.jpg,39,253,224,660,445
car_ims/015156.jpg,184,96,52,623,366
car_ims/014041.jpg,171,39,321,968,633
car_ims/000362.jpg,5,20,64,304,164
car_ims/010423.jpg,126,25,35,740,482
car_ims/015944.jpg,194,26,94,164,185
car_ims/013873.jpg,169,67,67,540,268
car_ims/001023.jpg,13,35,57,667,340
car_ims/000043.jpg,1,20,43,669,289
car_ims/013440.jpg,164,98,266,866,640
car_ims/016010.jpg,194,504,120,562,302
car_ims/011177.jpg,136,24,26,428,249
car_ims/004993.jpg,62,29,23,231,170
car_ims/003249.jpg,40,34,95,286,237
car_ims/008997.jpg,110,53,44,343,198
car_ims/002174.jpg,27,51,120,574,321
car_ims/010805.jpg,131,183,332,1675,1080
car_ims/014569.jpg,177,65,96,204,161
car_ims/009527.jpg,116,422,84,511,147
car_ims/014406.jpg,175,55,350,971,631
car_ims/005443.jpg,68,86,242,248,350
car_ims/015643.jpg,190,40,93,570,386
car_ims/002707.jpg,34,91,103,598,389
car_ims/010607.jpg,129,9,60,295,162
car_ims/003058.jpg,38,87,105,443,361
car_ims/005488.jpg,68,31,125,624,353
car_ims/013336.jpg,163,33,350,844,675
car_ims/015087.jpg,183,86,116,719,485
car_ims/013458.jpg,164,51,141,965,625
car_ims/001008.jpg,13,105,253,1821,954
car_ims/009412.jpg,115,0,224,53,267
car_ims/010951.jpg,133,32,74,616,411
car_ims/010159.jpg,123,21,55,254,136
car_ims/013113.jpg,160,48,41,280,133
car_ims/000588.jpg,8,53,19,242,152
car_ims/011366.jpg,138,305,123,895,420
car_ims/004172.jpg,52,3,264,377,597
car_ims/001231.jpg,16,33,77,427,234
car_ims/003903.jpg,49,47,97,600,389
car_ims/012172.jpg,148,175,134,932,670
car_ims/001154.jpg,15,129,112,544,308
car_ims/011881.jpg,145,0,300,445,502
car_ims/007632.jpg,94,60,53,239,114
car_ims/015352.jpg,187,28,111,596,382
car_ims/010035.jpg,119,227,136,1384,952
car_ims/001617.jpg,20,2,3,589,323
car_ims/011825.jpg,144,200,195,522,379
car_ims/014785.jpg,180,19,215,572,406
car_ims/014927.jpg,182,95,148,1196,646
car_ims/001873.jpg,23,76,70,357,266
car_ims/006617.jpg,81,123,145,355,287
car_ims/013206.jpg,161,18,30,249,167
car_ims/009481.jpg,116,234,55,300,122
car_ims/010898.jpg,132,58,132,937,589
car_ims/013233.jpg,161,145,66,674,242
car_ims/007072.jpg,87,42,110,636,453
car_ims/010337.jpg,125,6,76,51,93
car_ims/010152.jpg,123,14,67,509,381
car_ims/001748.jpg,22,8,58,293,178
car_ims/009184.jpg,112,70,403,1494,924
car_ims/013292.jpg,162,195,18,254,45
car_ims/009147.jpg,112,143,318,899,641
car_ims/010508.jpg,127,7,64,389,224
car_ims/005772.jpg,72,30,15,248,134
car_ims/010771.jpg,131,126,28,516,305
car_ims/001676.jpg,21,52,288,753,505
car_ims/013929.jpg,170,53,299,757,631
car_ims/008481.jpg,104,38,265,846,509
car_ims/015634.jpg,190,15,41,246,172
car_ims/014610.jpg,178,115,79,592,346
car_ims/003967.jpg,50,37,100,129,371
car_ims/003379.jpg,42,156,313,1384,1058
car_ims/016100.jpg,195,25,29,269,201
car_ims/000911.jpg,12,281,73,297,95
car_ims/005009.jpg,62,28,99,618,380
car_ims/011110.jpg,135,19,43,463,315
car_ims/002996.jpg,37,89,47,507,401
car_ims/006263.jpg,77,10,55,289,143
car_ims/002857.jpg,35,22,33,616,463
car_ims/009459.jpg,115,141,472,1470,979
car_ims/006795.jpg,84,28,33,375,232
car_ims/007792.jpg,95,44,81,621,439
car_ims/006772.jpg,83,173,53,273,118
car_ims/004564.jpg,57,41,55,135,86
car_ims/012155.jpg,148,66,69,384,265
car_ims/003137.jpg,39,789,517,1447,866
car_ims/001625.jpg,20,10,62,384,206
car_ims/001289.jpg,16,0,99,582,319
car_ims/012964.jpg,158,10,81,239,169
car_ims/006810.jpg,84,22,58,280,191
car_ims/015959.jpg,194,46,83,540,345
car_ims/003849.jpg,48,163,73,223,110
car_ims/001784.jpg,22,57,152,541,389
car_ims/011759.jpg,144,41,89,603,311
car_ims/005483.jpg,68,30,101,758,399
car_ims/013781.jpg,168,113,262,596,441
car_ims/000562.jpg,7,108,257,1190,765
car_ims/003080.jpg,38,148,312,1052,647
car_ims/015115.jpg,184,58,0,792,557
car_ims/005701.jpg,71,16,65,482,289
car_ims/010163.jpg,123,1693,336,2287,681
car_ims/015440.jpg,188,67,128,467,286
car_ims/015762.jpg,192,298,148,790,472
car_ims/013177.jpg,161,16,23,627,307
car_ims/002382.jpg,30,39,112,603,307
car_ims/013952.jpg,170,102,205,1247,731
car_ims/007370.jpg,90,51,153,594,354
car_ims/002879.jpg,36,37,38,415,291
car_ims/005405.jpg,67,9,27,289,166
car_ims/013737.jpg,167,57,53,1198,725
car_ims/000972.jpg,13,5,6,534,259
car_ims/013869.jpg,169,170,425,1984,1102
car_ims/003706.jpg,46,63,45,237,183
car_ims/014268.jpg,173,86,184,548,359
car_ims/006157.jpg,76,3,182,144,272
car_ims/001275.jpg,16,21,26,245,175
car_ims/003225.jpg,40,20,27,293,171
car_ims/013788.jpg,168,123,193,504,380
car_ims/006886.jpg,85,424,44,636,223
car_ims/009758.jpg,119,2,18,296,217
car_ims/007709.jpg,95,22,16,338,237
car_ims/008174.jpg,100,32,57,595,383
car_ims/008184.jpg,101,190,261,952,657
car_ims/010403.jpg,126,74,97,592,406
car_ims/005492.jpg,68,108,227,132,250
car_ims/014019.jpg,171,16,157,993,649
car_ims/006524.jpg,80,40,125,591,379
car_ims/006808.jpg,84,33,116,540,375
car_ims/006749.jpg,83,15,118,585,463
car_ims/000808.jpg,10,152,376,1504,907
car_ims/005509.jpg,68,38,113,462,300
car_ims/015028.jpg,183,105,38,655,418
car_ims/013139.jpg,160,102,234,527,369
car_ims/008070.jpg,99,558,21,595,115
car_ims/007624.jpg,94,51,114,226,187
car_ims/003646.jpg,45,87,128,861,624
car_ims/001213.jpg,16,214,109,734,376
car_ims/001389.jpg,18,156,47,186,58
car_ims/016154.jpg,196,10,53,392,291
car_ims/001814.jpg,23,36,39,425,265
car_ims/009039.jpg,111,24,26,287,216
car_ims/004170.jpg,52,31,71,544,358
car_ims/002961.jpg,37,89,124,973,661
car_ims/006364.jpg,79,40,394,1558,972
car_ims/004906.jpg,61,9,95,485,371
